60	2
0,13.464,-28.502
1,-36.168,20.715,52,149,8
2,1.57,47.704,6,149,9
1,-34.095,13.563,130,12780,7670,77,2,3,11
2,18.864,29.372,210,10800,9060,126,2,3,18
3,-8.286,-10.586,160,34560,11520,94,2,4,14
4,-35.955,22.896,230,8640,6480,137,2,4,20
5,-1.003,-1.488,230,14040,10920,111,2,3,16
6,-5.055,35.339,110,11880,5280,64,1,5,9
7,25.018,-33.401,210,35280,3920,59,2,3,8
8,9.378,46.831,100,10500,5250,59,1,4,8
9,-23.453,10.302,50,3420,2900,32,1,3,4
10,-3.062,-49.255,100,9360,4010,61,1,4,9
11,-16.755,46.039,110,45000,9000,65,1,4,9
12,43.724,24.237,190,600,120,12,2,4,1
13,41.63,1.624,18,3600,2800,17,2,5,2
14,7.017,5.777,150,23280,13580,88,2,5,13
15,-29.61,-29.228,60,12600,3500,39,2,5,5
16,-29.086,35.032,120,7560,1470,72,1,4,10
17,25.231,41.959,70,2280,1410,40,1,5,6
18,48.535,11.306,80,36360,4550,51,1,5,7
19,-5.719,49.561,200,7740,1460,11,1,3,1
20,-21.409,-42.706,150,47520,9370,92,2,3,13
21,-36.84,-22.618,70,8520,6630,45,1,4,6
22,-8.089,6.883,200,7500,2810,95,1,3,14
23,-12.304,29.315,130,5880,740,80,1,5,12
24,38.21,30.745,210,10080,4480,37,1,3,5
25,-44.729,-2.033,130,38400,7040,78,1,3,11
26,-7.154,-23.801,40,12720,3290,25,2,4,3
27,-47.001,3.145,210,31320,15660,112,1,3,16
28,16.592,-45.672,210,18000,3400,24,1,4,3
29,4.338,-24.356,160,38520,16050,98,2,4,14
30,-26.452,19.731,190,38160,10900,115,1,4,17
31,-11.374,-42.752,80,18180,4550,51,2,5,7
32,2.388,-10.041,100,15120,7140,63,1,4,9
33,25.219,-42.857,280,17100,4750,44,1,5,6
34,-23.08,-16.939,210,39240,11210,125,1,3,18
35,-47.402,-15.887,190,30960,6450,71,1,4,10
36,-30.405,-8.395,90,7500,7500,56,1,3,8
37,27.102,23.905,170,51480,17160,105,2,5,15
38,21.19,-9.798,210,13140,7670,75,1,4,11
39,-4.125,21.861,90,60000,7500,53,1,5,7
40,-16.948,-5.798,280,41760,16240,143,2,4,21
41,23.474,11.28,210,27000,21600,129,1,5,19
42,5.634,-33.645,240,41400,17250,148,1,3,22
43,16.978,-18.703,150,13680,10940,88,1,3,13
44,-38.311,-31.581,190,27000,15430,115,1,5,17
45,32.166,6.928,110,23400,10400,66,1,5,9
46,-45.499,18.494,210,3600,2880,29,1,5,4
47,37.017,-32.947,180,16740,11160,108,1,4,16
48,15.395,-28.819,200,4860,3650,37,1,3,5
49,-15.105,17.026,60,6000,4670,38,1,4,5
50,-43.589,-23.527,200,51120,15340,107,2,3,16
51,11.059,-3.821,230,18480,14370,117,1,5,17
52,-29.971,-39.574,260,21780,21780,160,2,4,24
53,49.523,-5.874,130,25500,11330,79,2,4,11
54,2.19,29.654,130,25440,9540,78,1,5,11
55,-20.667,-33.62,230,57600,12000,91,2,3,13
56,6.63,-47.077,48,13680,3910,29,1,4,4
57,21.223,-0.622,280,20520,4790,28,1,3,4
58,29.497,-4.208,230,2340,1980,12,1,3,1
59,-31.112,0.969,110,50400,9520,65,2,3,9
60,40.946,-9.278,70,23760,6600,45,1,3,6
