72	1
0,-25.973,-18.215
1,29.016,-40.102,58,128,10
1,29.277,-38.188,200,54000,12000,125,1,5,18
2,-12.295,-11.78,220,37080,8650,136,1,4,20
3,43.062,24.057,30,8760,2630,16,1,3,2
4,-11.424,13.412,260,1620,950,156,1,4,23
5,-4.618,-6.964,190,39000,4880,73,2,4,10
6,41.327,1.1,150,26640,10360,89,2,5,13
7,-15.531,26.813,140,16020,9610,82,1,4,12
8,-49.152,-6.537,90,29160,8910,56,2,4,8
9,-30.276,31.625,210,14160,2360,45,1,4,6
10,30.327,21.765,90,15360,6140,56,1,5,8
11,-38.017,19.629,280,21300,8520,86,1,3,12
12,-10.399,45.877,230,39600,11310,137,1,4,20
13,37.914,30.772,250,34560,20160,150,1,5,22
14,2.242,10.569,240,33840,8740,143,1,4,21
15,-20.599,-35.578,260,46800,11700,160,1,5,24
16,-10.715,-44.552,40,16020,2290,22,1,5,3
17,-30.031,-5.878,70,5640,3220,43,1,4,6
18,3.302,46.84,200,7200,4200,51,1,4,7
19,-5.167,30.989,48,17040,3120,43,1,3,6
20,49.152,8.637,130,6240,5720,77,1,4,11
21,-41.229,-16.917,130,26400,13200,78,1,3,11
22,-26.659,6.956,110,5760,1340,65,1,5,9
23,-33.675,-28.758,230,24660,15210,117,1,4,17
24,24.683,42.979,120,7440,1410,73,1,4,10
25,-20.109,-20.282,240,23040,19330,145,1,4,21
26,1.862,0.667,190,42840,8330,115,1,5,17
27,47.941,-13.884,190,18900,11810,137,1,4,20
28,18.336,-22.477,280,15120,12810,79,1,5,11
29,13.096,-36.629,170,4500,730,101,1,5,15
30,20.568,27.852,48,18240,4560,32,1,3,4
31,15.98,13.866,170,4860,1080,105,2,4,15
32,1.875,-42.195,120,34920,10670,74,1,3,11
33,29.703,-6.748,210,19080,5720,40,1,5,6
34,-22.968,44.368,120,16740,6980,73,1,3,10
35,-48.427,12.091,190,24660,15210,115,2,3,17
36,6.002,30.794,230,19800,13420,140,1,5,21
37,-43.013,4.398,230,14280,2300,24,1,3,3
38,15.371,44.615,190,41400,17250,142,1,5,21
39,23.528,-30.372,130,17280,10370,80,1,5,12
40,21.829,3.956,230,15600,13870,104,2,5,15
41,47.125,15.828,280,8280,2370,16,2,3,2
42,32.187,37.889,210,28800,19520,124,1,4,18
43,4.761,-23.693,280,21780,6530,59,1,3,8
44,13.123,-47.763,150,30600,9350,89,2,5,13
45,-11.704,-26.47,80,15360,7250,50,2,3,7
46,18.249,-13.17,210,42480,16520,137,1,3,20
47,-29.705,-40.039,60,25560,3650,38,1,3,5
48,-40.122,28.559,160,39000,15600,99,1,5,14
49,32.8,-19.612,60,3720,3720,35,2,5,5
50,3.857,-10.317,280,12720,2970,30,2,3,4
51,-7.527,3.954,60,6960,4720,36,2,4,5
52,-3.064,-19.168,110,13860,10780,69,2,5,10
53,-0.095,23.107,190,9480,6580,57,1,5,8
54,32.166,6.928,230,9180,5250,42,2,4,6
55,22.143,-44.314,210,5280,3580,38,1,5,5
56,10.456,6.175,190,14580,4460,41,1,5,6
57,15.218,-3.454,200,16740,6280,66,1,3,9
58,-16.318,1.683,230,20400,8500,54,2,5,8
59,-21.858,17.448,160,29520,10820,96,1,3,14
60,36.345,-30.452,60,4440,4440,39,1,3,5
61,-21.278,-45.175,90,16020,9350,57,1,3,8
62,-34.933,10.971,250,35640,20370,150,1,3,22
63,14.318,34.466,200,14940,5340,34,1,5,5
64,-30.566,-17.457,210,13320,2660,18,2,5,2
65,49.288,0.495,130,28800,11200,81,2,4,12
66,-40.935,-28.66,110,24660,8810,69,1,5,10
67,-1.856,-30.904,200,8460,7520,54,2,5,8
68,11.247,22.719,190,51480,18880,113,1,5,16
69,-2.828,-49.56,280,18360,8670,60,1,3,9
70,1.158,38.856,200,27720,7160,43,1,4,6
71,25.163,13.61,240,34560,21600,148,2,3,22
72,-39.171,-4.931,260,30000,27500,159,1,4,23
