24	4
0,12.333,48.002
1,-34.858,25.452,21,216,8
2,-2.0,-1.091,6,216,9
3,12.885,47.801,7,216,8
4,-3.247,-5.082,15,216,9
1,-29.574,28.373,230,21360,13350,120,1,4,18
2,-0.543,-9.442,200,14700,7350,101,1,3,15
3,20.706,-20.47,40,16740,1990,23,1,3,3
4,1.658,49.889,190,9900,8310,128,1,5,19
5,22.086,37.991,200,4800,4270,68,2,4,10
6,9.329,13.678,220,41040,7980,132,2,5,19
7,19.851,-41.737,230,23760,7920,112,2,4,16
8,-34.742,-34.667,110,40320,7840,68,1,3,10
9,-13.217,-44.914,70,2880,2640,40,1,5,6
10,-43.723,-2.998,180,28080,17550,110,2,5,16
11,-13.063,19.563,240,12240,8160,148,2,5,22
12,37.058,0.16,220,21300,9470,136,1,5,20
13,-24.269,-8.232,190,27720,15400,112,1,3,16
14,5.045,-29.692,260,6360,1250,159,1,5,23
15,-41.287,-25.978,190,30000,16670,117,2,5,17
16,-30.408,9.879,90,1260,330,53,1,4,7
17,38.957,28.858,100,18180,7790,60,1,4,9
18,40.778,-27.049,230,11340,8510,70,2,5,10
19,-16.656,46.782,260,25500,21250,156,1,5,23
20,1.282,29.701,30,13320,2590,17,2,3,2
21,-16.809,-27.262,160,19680,12140,94,1,5,14
22,-48.067,13.748,130,23280,10350,79,1,4,11
23,47.955,14.141,200,41400,15530,122,1,4,18
24,19.34,-2.522,200,52200,15660,121,1,5,18
