12	1
0,-6.109,-8.044
1,-11.6,47.524,9,157,6
1,17.922,45.813,230,10500,5250,79,1,3,11
2,13.542,-13.248,190,16560,14030,129,1,4,19
3,38.838,29.952,230,30600,11480,140,1,5,21
4,-8.838,-39.616,160,32760,8460,95,2,5,14
5,-36.582,20.117,210,49680,12830,97,1,4,14
6,39.678,-20.869,150,25380,4090,91,1,3,13
7,-49.463,-5.239,70,20340,4010,44,1,4,6
8,-10.728,47.581,220,21600,18300,130,1,5,19
9,48.945,5.336,230,1740,360,99,1,5,14
10,-6.951,3.059,140,24120,12060,84,1,4,12
11,-37.058,-28.957,150,15660,14790,92,1,5,13
12,22.537,-44.125,90,39600,7260,56,2,5,8
