10	4
0,6.313,48.415
1,0.219,0.826,36,231,8
2,-0.662,48.013,34,231,10
3,-6.996,-7.819,23,231,9
4,-3.403,-4.557,19,231,6
1,-36.413,22.492,160,19440,9720,95,1,4,14
2,-36.45,-23.503,50,5400,2250,33,2,5,4
3,-1.819,-0.986,190,13860,5940,79,1,3,11
4,-34.368,-33.658,230,29880,12450,108,1,3,16
5,45.883,-0.083,190,11700,1660,23,1,4,3
6,23.468,28.787,210,12720,7840,86,2,5,12
7,1.785,47.961,190,12600,10680,84,1,5,12
8,-10.419,8.3,210,4560,3170,126,1,3,18
9,-43.748,-23.745,150,7200,6100,92,1,4,13
10,-18.632,45.494,190,25920,5400,59,1,3,8
