72	4
0,126.752472,48.079799
1,125.124512,46.641224,47,191,6
2,130.338174,47.43332684979551,24,191,6
3,124.91713,46.62885,42,191,10
4,123.03279252940506,47.545145,37,191,7
1,126.952499,45.702401,280,31680,7920,56,1,3,8
2,124.887207,46.404591,40,9660,1560,23,1,5,3
3,127.844002,45.985501,230,31200,13870,86,1,3,12
4,124.061535,47.34660174928744,40,14760,2790,22,1,4,3
5,132.627348,47.238895,130,5160,3230,80,1,5,12
6,123.495796,47.900799,50,14220,2610,27,1,4,4
7,128.175264,47.47892,200,34800,4350,122,2,5,18
8,126.171971,46.092584,60,5700,4780,34,1,5,5
9,126.969201,46.62725539448014,50,11760,3590,33,1,5,4
10,125.143564,46.538683,190,51120,7300,48,1,5,7
11,128.8330325538178,47.724165,280,15660,4790,33,1,3,4
12,131.930536,46.0281,20,5700,710,12,1,3,1
13,124.818446,47.194705,280,8460,3630,33,1,3,4
14,128.8595339122917,46.955501,60,4440,1040,39,2,4,5
15,129.626212,46.727301,120,20400,9630,72,2,4,10
16,132.02536528845204,47.170898,210,10980,3290,38,1,3,5
17,123.15109637585658,47.329998,220,7200,2570,132,1,5,19
18,124.286011,50.8123167630776,170,23220,14320,104,1,3,15
19,127.152001,44.907997,230,20700,4310,36,1,3,5
20,128.083001,45.722001,240,11040,4050,143,2,3,21
21,128.872696,45.817201,190,27720,11880,96,1,3,14
22,127.649597,49.397697,280,22680,10080,66,1,5,9
23,129.551498,46.312401,110,14940,9210,64,1,5,9
24,132.566498,46.372299,180,29160,11660,108,1,3,16
25,126.538976,45.942442,360,37080,22660,220,1,3,33
26,123.609581,47.226742539927784,220,9600,5490,132,1,5,19
27,130.125511,45.182676,280,46080,7420,117,2,4,17
28,131.48251955833223,47.125174,130,14160,8500,78,1,4,11
29,127.317411,47.16511980358992,210,10980,3660,26,1,5,3
30,124.609685,46.821543391303805,70,18480,5280,41,1,3,6
31,127.507301,49.9304668799082,90,38400,8960,54,1,5,8
32,127.019196,45.461301,210,36720,15740,129,1,4,19
33,131.84315914095146,46.608233,100,29880,8300,59,2,5,8
34,122.92920682697344,47.512798,230,17280,15360,140,1,4,21
35,126.18400720436574,47.587399,200,24000,8800,58,1,4,8
36,129.73027,44.697717,20,9660,1610,13,1,3,1
37,130.620817,45.944962,70,12420,4550,40,1,4,6
38,131.494344,46.072664,280,19200,6400,53,2,3,7
39,130.522626,44.934015,70,9240,6420,42,1,5,6
40,124.714161,52.338221,120,28440,7900,71,1,3,10
41,132.977003,47.000943939339656,200,27120,15500,156,2,3,23
42,127.023299,45.143842,80,17100,7330,46,1,5,6
43,130.220742,44.883586,140,31200,8910,82,1,5,12
44,128.53528088252068,47.337151,180,39600,11880,109,1,4,16
45,131.098227,44.267007,190,28620,22900,156,2,5,23
46,129.521432,48.274913,140,11280,9460,82,2,3,12
47,127.751455,46.990495589791685,40,15540,3020,24,2,3,3
48,125.278451,47.920822,70,16800,4800,41,1,3,6
49,134.294098,47.794998,200,27120,5650,51,1,3,7
50,125.0810357144345,47.122902,190,15000,11670,114,1,3,17
51,124.877018,48.477843,40,14400,2880,24,1,3,3
52,123.835155,47.18279350116399,150,16800,10500,90,2,4,13
53,129.017431,47.976426,140,33120,9200,86,1,3,12
54,131.75385312868235,47.044601,50,4680,3900,28,1,5,4
55,126.0986597816085,47.168401,70,7920,5500,43,1,3,6
56,130.117996,46.425801,100,25200,9450,59,1,3,8
57,129.303055,46.162222,160,18900,10500,95,2,3,14
58,127.253395,46.391801,15,3720,1120,10,2,4,1
59,128.749101,45.989301,200,25440,15550,118,1,3,17
60,133.87039,47.49494314262979,30,12240,3060,20,2,3,3
61,125.89100758783499,46.484287,140,17280,10800,87,1,5,13
62,134.128601,47.991199,280,26280,6790,46,2,4,6
63,125.211228,49.171118,30,9240,2820,26,2,3,3
64,134.654602,47.772709,90,11040,9200,55,1,3,8
65,129.00595088617715,47.049448,130,11880,10890,79,1,5,11
66,126.521349,46.827732,40,15480,3050,25,1,3,3
67,133.990096,47.78406,210,45000,18750,124,1,5,18
68,128.972538,44.852132,120,17280,7410,70,1,4,10
69,129.342606,46.443199,240,16800,13440,143,1,3,21
70,129.807495,44.9501,70,5220,4930,45,1,5,6
71,126.050931,45.770867,240,27000,15000,145,1,4,21
72,131.79753,46.25589,200,20700,12770,101,2,5,15
