72	4
0,130.376999,46.7938
1,126.11152836418985,50.246754,60,174,6
2,133.80923,47.3340790858805,9,174,7
3,125.55702158021512,46.509444,52,174,6
4,130.712601,46.005199,14,174,6
1,133.889313,48.216202,280,13200,11180,118,1,4,17
2,127.330803,49.068298,140,64800,9260,86,1,5,12
3,123.417107,46.378075,210,39240,16820,115,1,5,17
4,126.501397,45.840197,230,1200,960,45,1,5,6
5,129.18154079852678,44.328399,230,18480,15660,104,1,5,15
6,131.002398,45.765028,190,7680,4800,111,1,4,16
7,124.744,46.715,200,11700,7220,56,1,4,8
8,126.000001,45.000001,280,27000,12000,118,1,3,17
9,133.422104,48.064201,48,7020,3010,22,1,5,3
10,130.214511,46.072401,210,8820,1670,60,1,4,9
11,122.18664552364227,53.289685,110,11700,7150,69,1,3,10
12,129.987248,47.470295520323695,230,6720,1230,15,1,5,2
13,132.6274,47.2467,160,6600,6050,95,1,3,14
14,131.109039,44.091295,280,30000,20830,132,1,3,19
15,124.027168,47.947361,240,18900,8930,148,1,5,22
16,123.191612,47.320915,100,43200,4800,58,2,3,8
17,128.94572822391342,47.716588,280,13680,10260,106,1,5,15
18,125.085095,46.66749,50,14700,2370,27,1,5,4
19,124.013279,47.42562887686646,80,33480,6320,51,1,3,7
20,125.328671,46.413631,160,7920,4620,97,1,3,14
21,127.067001,45.911001,210,54000,15000,91,1,5,13
22,131.6968622556987,47.518056,230,6300,1750,141,2,3,21
23,130.705198,47.289066992197895,190,6480,6480,39,1,4,5
24,124.664719,47.948503,190,3600,1200,102,1,3,15
25,132.941101,47.52084750779351,48,14220,3160,34,2,5,5
26,128.742294,45.966901,210,23280,9310,55,1,3,8
27,130.488869,48.857038,190,7800,4680,39,1,5,5
28,129.195404,45.877301,90,42480,7080,52,1,3,7
29,125.76829325894765,47.799001,150,19440,10800,93,2,3,13
30,128.897829,49.271078,210,14280,8330,51,1,5,7
31,134.040537,47.808982,50,7500,2750,29,1,5,4
32,124.096267,50.45872569068919,230,10980,2840,26,1,4,3
33,125.403702,46.000901,170,16380,9560,103,1,3,15
34,126.990341,47.14606211534729,280,34920,7760,47,2,5,7
35,124.673271,52.323826,200,17280,3840,28,1,4,4
36,126.274597,46.250501,190,34920,15520,117,1,5,17
37,125.097197,46.227795,200,33480,8370,76,2,4,11
38,129.584201,44.57017,190,108000,13500,114,1,4,17
39,126.520393,45.503597,60,10200,3970,37,1,3,5
40,122.89286115884154,47.395365,220,21240,19470,135,2,3,20
41,132.14532879587227,47.410026,280,5400,4580,37,1,4,5
42,123.393646,47.080753,70,24120,5360,45,1,4,6
43,128.2310993902858,46.922298,280,24480,10880,110,1,5,16
44,125.102493,49.088898,280,28800,13600,114,2,3,17
45,130.445467,44.679635,200,34200,6750,41,1,5,6
46,128.7629480280715,47.718926,50,6300,5040,30,1,5,4
47,133.890991,47.74624960352347,280,41400,24840,170,1,5,25
48,132.497406,47.6436,150,25200,11200,91,1,5,13
49,125.913803,47.882001,100,25200,9000,58,1,3,8
50,126.930001,46.394001,80,11040,6810,48,1,4,7
51,123.784078,47.939043,280,13800,5060,50,1,4,7
52,126.773903,46.171242,30,6300,2980,20,1,5,3
53,123.14887053369705,47.071771,110,27720,10400,65,1,5,9
54,133.13475,47.687896509538724,130,36360,9090,77,1,5,11
55,128.467221,47.992191,50,8160,4530,31,1,5,4
56,134.049103,47.24396663560786,110,13500,10130,69,2,3,10
57,130.491931,46.88227720507692,190,42120,14040,114,2,5,17
58,126.162202,46.029644,200,32760,5460,35,1,3,5
59,129.404801,46.186199,200,23280,18110,125,1,3,18
60,127.684601,49.661598,120,8820,7400,74,1,3,11
61,130.572998,46.208302,20,6120,2240,13,2,5,1
62,125.40843621487768,47.318157,180,13020,10850,108,2,3,16
63,127.105598,46.74940334897233,70,4320,4320,40,1,5,6
64,134.319566,48.06888,190,32040,16020,122,1,5,18
65,131.93540523974292,47.214214,260,72000,20570,159,1,5,23
66,128.8114883622112,46.907562,130,15900,13250,80,1,3,12
67,124.884018,46.404175,200,26400,17600,122,1,4,18
68,132.970451,46.427859,130,25500,7790,77,1,4,11
69,127.424141,47.223201016542696,48,8760,1100,9,1,3,1
70,124.947205,47.0508,280,9900,5500,38,1,4,5
71,128.926894,45.373551,180,56160,11230,110,1,4,16
72,123.543001,46.598001,280,41400,16560,170,1,3,25
