12	4
0,-2.026,9.692
1,3.352,-37.915,9,145,8
2,-1.107,2.004,6,145,6
3,-37.09,-22.369,7,145,7
4,-41.434,26.874,6,145,6
1,31.739,-33.107,100,26400,5210,62,2,5,9
2,32.521,32.46,260,24120,11390,159,1,3,23
3,-4.434,-4.99,260,23280,16170,156,1,3,23
4,5.779,47.553,230,13500,9380,136,1,3,20
5,24.795,8.668,110,30240,9240,65,1,5,9
6,-14.247,-44.699,190,15660,3650,65,2,4,9
7,-43.943,-21.945,200,30000,9000,121,2,5,18
8,-23.359,20.302,210,26100,17400,128,1,5,19
9,49.81,-3.817,170,4200,840,102,1,3,15
10,5.639,-28.208,200,34560,9600,69,1,5,10
11,-48.09,5.219,130,36360,10100,79,1,5,11
12,1.969,20.698,50,39600,4710,33,1,5,4
